# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
     22006   -1.7243930382e+01    2.6440883028e-01    9.6187990885e+02    9.6200000000e+02    2.5000000000e-02   -1.7264298785e+01    9.8912297491e-01    9.9896049896e-01
     22007   -1.7258256282e+01    1.9294086693e-01    9.6286272211e+02    9.6300000000e+02    5.0000000000e-02   -1.7265337676e+01    9.8988923980e-01    9.9896157840e-01
     22008   -1.7262944971e+01    2.2197536715e-01    9.6394526213e+02    9.6400000000e+02    5.0000000000e-02   -1.7266374728e+01    9.8943017201e-01    1.0000000000e+00
     22009   -1.7231444541e+01    1.7187611321e-01    9.6480309042e+02    9.6500000000e+02    2.5000000000e-02   -1.7267411354e+01    9.9247186623e-01    9.9792746114e-01
     22010   -1.7221366442e+01    2.0938662014e-01    9.6262218345e+02    9.6300000000e+02    5.0000000000e-02   -1.7265336698e+01    9.8778757760e-01    9.9792315680e-01
     22011   -1.7238829774e+01    2.4805611194e-01    9.6166876881e+02    9.6200000000e+02    2.5000000000e-02   -1.7264296338e+01    9.8847582554e-01    9.9688149688e-01
     22012   -1.7225901361e+01    1.9092514954e-01    9.5971527158e+02    9.6000000000e+02    7.5000000000e-02   -1.7262213315e+01    9.9015218500e-01    1.0000000000e+00
     22013   -1.7227090669e+01    1.7754159640e-01    9.5965342183e+02    9.6000000000e+02    0.0000000000e+00   -1.7262212252e+01    9.8668880018e-01    9.9895833333e-01
     22014   -1.7221375693e+01    2.1021215558e-01    9.5964018545e+02    9.6000000000e+02    2.5000000000e-02   -1.7262210602e+01    9.8635065380e-01    1.0000000000e+00
     22015   -1.7229154403e+01    2.1011972014e-01    9.5964167041e+02    9.6000000000e+02    0.0000000000e+00   -1.7262209006e+01    9.8780931561e-01    9.9895833333e-01
     22016   -1.7235631950e+01    1.8922764561e-01    9.5971321130e+02    9.6000000000e+02    2.5000000000e-02   -1.7262207151e+01    9.8660536857e-01    9.9895833333e-01
     22017   -1.7234877946e+01    2.1117328703e-01    9.5974158552e+02    9.6000000000e+02    2.5000000000e-02   -1.7262205649e+01    9.8560947688e-01    9.9791666667e-01
     22018   -1.7224556670e+01    2.2153440442e-01    9.5871455686e+02    9.5900000000e+02    5.0000000000e-02   -1.7261162232e+01    9.8821926159e-01    9.9895724713e-01
     22019   -1.7275173298e+01    6.0979740269e-01    9.5881004702e+02    9.5900000000e+02    2.5000000000e-02   -1.7261160990e+01    9.8935487977e-01    1.0000000000e+00
     22020   -1.7240012084e+01    3.4905905013e-01    9.5988404619e+02    9.6000000000e+02    2.5000000000e-02   -1.7262201489e+01    9.8556294023e-01    9.9687500000e-01
     22021   -1.7268355265e+01    2.6470849992e-01    9.5893256454e+02    9.5900000000e+02    5.0000000000e-02   -1.7261159869e+01    9.8801787293e-01    9.9791449426e-01
     22022   -1.7254123324e+01    1.8434299392e-01    9.5800486253e+02    9.5800000000e+02    5.0000000000e-02   -1.7260115564e+01    9.8480397826e-01    1.0000000000e+00
     22023   -1.7269030602e+01    1.6480933572e-01    9.5998839897e+02    9.6000000000e+02    5.0000000000e-02   -1.7262201350e+01    9.8532503012e-01    9.9791666667e-01
     22024   -1.7261360862e+01    1.4788866683e-01    9.5904202358e+02    9.5900000000e+02    5.0000000000e-02   -1.7261158774e+01    9.8978972493e-01    1.0000000000e+00
     22025   -1.7274093156e+01    1.7733614253e-01    9.6005107657e+02    9.6000000000e+02    2.5000000000e-02   -1.7262201293e+01    9.8503652566e-01    1.0000000000e+00
     22026   -1.7274325329e+01    1.8272009769e-01    9.6309238864e+02    9.6300000000e+02    2.5000000000e-02   -1.7265321383e+01    9.8649806229e-01    1.0000000000e+00
     22027   -1.7275758159e+01    1.9106489337e-01    9.6606216128e+02    9.6600000000e+02    7.5000000000e-02   -1.7268432345e+01    9.8718614974e-01    9.9896480331e-01
     22028   -1.7263443354e+01    2.2241088332e-01    9.6699972938e+02    9.6700000000e+02    5.0000000000e-02   -1.7269467557e+01    9.8888252069e-01    9.9793174767e-01
     22029   -1.7261899113e+01    2.3243912280e-01    9.6693600053e+02    9.6700000000e+02    5.0000000000e-02   -1.7269468173e+01    9.8913183852e-01    9.9689762151e-01
     22030   -1.7270799001e+01    2.2927750190e-01    9.6599103175e+02    9.6600000000e+02    7.5000000000e-02   -1.7268433568e+01    9.9358079186e-01    9.9689440994e-01
     22031   -1.7256438412e+01    1.7652645538e-01    9.6298360237e+02    9.6300000000e+02    7.5000000000e-02   -1.7265323131e+01    9.9059784306e-01    1.0000000000e+00
     22032   -1.7250598104e+01    1.6486602236e-01    9.6387259440e+02    9.6400000000e+02    2.5000000000e-02   -1.7266361405e+01    9.9321856454e-01    9.9792531120e-01
     22033   -1.7261171469e+01    1.5579444663e-01    9.6191633655e+02    9.6200000000e+02    5.0000000000e-02   -1.7264284299e+01    9.9059838333e-01    9.9896049896e-01
     22034   -1.7245441140e+01    1.6441196461e-01    9.6288873053e+02    9.6300000000e+02    5.0000000000e-02   -1.7265322733e+01    9.8914196161e-01    9.9584631360e-01
     22035   -1.7244577848e+01    1.9184403732e-01    9.5884514080e+02    9.5900000000e+02    1.0000000000e-01   -1.7261160349e+01    9.8649380796e-01    1.0000000000e+00
     22036   -1.7261483878e+01    1.8104723120e-01    9.6089618209e+02    9.6100000000e+02    5.0000000000e-02   -1.7263242922e+01    9.9200449947e-01    1.0000000000e+00
     22037   -1.7247705709e+01    1.7234971896e-01    9.6290084689e+02    9.6300000000e+02    5.0000000000e-02   -1.7265321125e+01    9.8888690951e-01    9.9792315680e-01
     22038   -1.7259240679e+01    1.4521807009e-01    9.6189806207e+02    9.6200000000e+02    5.0000000000e-02   -1.7264282132e+01    9.8838660948e-01    9.9792099792e-01
     22039   -1.7268933668e+01    1.6568787079e-01    9.6001537855e+02    9.6000000000e+02    5.0000000000e-02   -1.7262200307e+01    9.8797674106e-01    9.9895833333e-01
     22040   -1.7285879037e+01    2.3852862787e-01    9.6113749872e+02    9.6100000000e+02    5.0000000000e-02   -1.7263241297e+01    9.8911840131e-01    1.0000000000e+00
     22041   -1.7268011857e+01    2.6677293969e-01    9.6310496562e+02    9.6300000000e+02    5.0000000000e-02   -1.7265320606e+01    9.9092956760e-01    9.9792315680e-01
     22042   -1.7292690111e+01    6.4885741572e-01    9.6299800602e+02    9.6300000000e+02    5.0000000000e-02   -1.7265321681e+01    9.8471392419e-01    9.9792315680e-01
     22043   -1.7250530152e+01    2.3012831881e-01    9.6094547153e+02    9.6100000000e+02    2.5000000000e-02   -1.7263242942e+01    9.8461203663e-01    9.9791883455e-01
     22044   -1.7239220570e+01    1.9756521906e-01    9.5884224815e+02    9.5900000000e+02    5.0000000000e-02   -1.7261160991e+01    9.8807418509e-01    9.9895724713e-01
     22045   -1.7250720199e+01    1.8581703433e-01    9.5884355810e+02    9.5900000000e+02    2.5000000000e-02   -1.7261160461e+01    9.8783870032e-01    1.0000000000e+00
     22046   -1.7252042920e+01    1.8413574168e-01    9.5989233961e+02    9.6000000000e+02    2.5000000000e-02   -1.7262201628e+01    9.9037561143e-01    9.9895833333e-01
     22047   -1.7235396965e+01    2.5947548281e-01    9.5882857569e+02    9.5900000000e+02    2.5000000000e-02   -1.7261158897e+01    9.9298283941e-01    9.9791449426e-01
     22048   -1.7256756625e+01    1.8529897155e-01    9.5687419554e+02    9.5700000000e+02    5.0000000000e-02   -1.7259070753e+01    9.8962339312e-01    9.9895506792e-01
     22049   -1.7253134158e+01    2.0406421588e-01    9.5696512969e+02    9.5700000000e+02    2.5000000000e-02   -1.7259069537e+01    9.8925875156e-01    9.9895506792e-01
     22050   -1.7238063746e+01    1.6560722805e-01    9.5686921812e+02    9.5700000000e+02    2.5000000000e-02   -1.7259069290e+01    9.8968763376e-01    9.9895506792e-01
     22051   -1.7252070321e+01    3.2416316608e-01    9.5586416835e+02    9.5600000000e+02    2.5000000000e-02   -1.7258023400e+01    9.8989558327e-01    9.9895397490e-01
     22052   -1.7218645914e+01    3.0061119597e-01    9.5577085179e+02    9.5600000000e+02    2.5000000000e-02   -1.7258022305e+01    9.9119349446e-01    9.9790794979e-01
     22053   -1.7246415445e+01    1.5674303663e-01    9.5476535003e+02    9.5500000000e+02    2.5000000000e-02   -1.7256975273e+01    9.9076151870e-01    9.9790575916e-01
     22054   -1.7257531523e+01    1.3712717084e-01    9.5396518105e+02    9.5400000000e+02    2.5000000000e-02   -1.7255925629e+01    9.9147811429e-01    9.9790356394e-01
     22055   -1.7251298601e+01    1.4871399172e-01    9.5399134796e+02    9.5400000000e+02    5.0000000000e-02   -1.7255924913e+01    9.8860017725e-01    9.9790356394e-01
     22056   -1.7256411632e+01    1.6645115749e-01    9.5398244978e+02    9.5400000000e+02    5.0000000000e-02   -1.7255924701e+01    9.8844237861e-01    9.9895178197e-01
     22057   -1.7263118337e+01    1.3276485924e-01    9.5504148909e+02    9.5500000000e+02    5.0000000000e-02   -1.7256971876e+01    9.8631225107e-01    9.9790575916e-01
     22058   -1.7255132171e+01    1.5477719368e-01    9.5502111038e+02    9.5500000000e+02    5.0000000000e-02   -1.7256971614e+01    9.8945947859e-01    9.9895287958e-01
     22059   -1.7241429817e+01    1.6620827297e-01    9.5491486396e+02    9.5500000000e+02    2.5000000000e-02   -1.7256971656e+01    9.8756138968e-01    1.0000000000e+00
     22060   -1.7249323027e+01    1.5524445362e-01    9.5488452166e+02    9.5500000000e+02    0.0000000000e+00   -1.7256971336e+01    9.9061426866e-01    9.9581151832e-01
     22061   -1.7256817785e+01    1.7697280323e-01    9.5199486385e+02    9.5200000000e+02    7.5000000000e-02   -1.7253824088e+01    9.8934561258e-01    1.0000000000e+00
     22062   -1.7253548441e+01    1.4929452473e-01    9.5200680529e+02    9.5200000000e+02    0.0000000000e+00   -1.7253823505e+01    9.8664924284e-01    9.9789915966e-01
     22063   -1.7242123108e+01    2.1650624669e-01    9.4996179706e+02    9.5000000000e+02    5.0000000000e-02   -1.7251720211e+01    9.8906851396e-01    9.9894736842e-01
     22064   -1.7232883813e+01    1.6193240329e-01    9.4986434099e+02    9.5000000000e+02    2.5000000000e-02   -1.7251719819e+01    9.8582320719e-01    9.9789473684e-01
     22065   -1.7262126275e+01    2.0453015390e-01    9.4798610737e+02    9.4800000000e+02    5.0000000000e-02   -1.7249611427e+01    9.8787463998e-01    1.0000000000e+00
     22066   -1.7269599495e+01    3.4810348542e-01    9.4916040706e+02    9.4900000000e+02    2.5000000000e-02   -1.7250664394e+01    9.8860324871e-01    9.9789251844e-01
     22067   -1.7244221467e+01    2.2713360716e-01    9.4806416319e+02    9.4800000000e+02    5.0000000000e-02   -1.7249610095e+01    9.8694321928e-01    9.9578059072e-01
     22068   -1.7240323953e+01    2.1376503445e-01    9.4396979245e+02    9.4400000000e+02    1.0000000000e-01   -1.7245382095e+01    9.9167653572e-01    9.9894067797e-01
     22069   -1.7244834420e+01    2.4758800491e-01    9.4297882041e+02    9.4300000000e+02    2.5000000000e-02   -1.7244321397e+01    9.9134854665e-01    9.9787910923e-01
     22070   -1.7258569303e+01    1.9549708257e-01    9.4307687518e+02    9.4300000000e+02    5.0000000000e-02   -1.7244320406e+01    9.8938550713e-01    1.0000000000e+00
     22071   -1.7254356661e+01    2.2529334752e-01    9.4410388677e+02    9.4400000000e+02    0.0000000000e+00   -1.7245379503e+01    9.8935125813e-01    1.0000000000e+00
     22072   -1.7248429488e+01    1.8631924463e-01    9.4900929469e+02    9.4900000000e+02    1.2500000000e-01   -1.7250661971e+01    9.8853651319e-01    9.9683877766e-01
     22073   -1.7260883669e+01    1.8641970138e-01    9.4804253938e+02    9.4800000000e+02    7.5000000000e-02   -1.7249607320e+01    9.9064922307e-01    9.9894514768e-01
     22074   -1.7253381234e+01    2.4972011258e-01    9.5004965329e+02    9.5000000000e+02    7.5000000000e-02   -1.7251714179e+01    9.9121396615e-01    9.9894736842e-01
     22075   -1.7250935361e+01    1.6438481832e-01    9.5099468739e+02    9.5100000000e+02    5.0000000000e-02   -1.7252766198e+01    9.8772043372e-01    9.9684542587e-01
     22076   -1.7256644189e+01    1.9191485382e-01    9.4804224962e+02    9.4800000000e+02    7.5000000000e-02   -1.7249606238e+01    9.8355781065e-01    9.9894514768e-01
     22077   -1.7248678320e+01    2.0591185199e-01    9.4703443058e+02    9.4700000000e+02    2.5000000000e-02   -1.7248550320e+01    9.8671443849e-01    9.9788806758e-01
     22078   -1.7263049197e+01    1.7410378266e-01    9.4608251874e+02    9.4600000000e+02    5.0000000000e-02   -1.7247493544e+01    9.9032734087e-01    9.9894291755e-01
     22079   -1.7249649629e+01    1.6291792050e-01    9.4608038487e+02    9.4600000000e+02    2.5000000000e-02   -1.7247492932e+01    9.9026896440e-01    9.9788583510e-01
     22080   -1.7248096013e+01    1.7432160109e-01    9.4503833212e+02    9.4500000000e+02    5.0000000000e-02   -1.7246435330e+01    9.8527396598e-01    9.9788359788e-01
     22081   -1.7252996857e+01    1.7668288245e-01    9.4305619549e+02    9.4300000000e+02    5.0000000000e-02   -1.7244316117e+01    9.8724026140e-01    9.9681866384e-01
     22082   -1.7250154832e+01    1.4907860477e-01    9.4009827133e+02    9.4000000000e+02    7.5000000000e-02   -1.7241129072e+01    9.8926380781e-01    9.9787234043e-01
     22083   -1.7248232569e+01    3.4457895261e-01    9.4007627903e+02    9.4000000000e+02    5.0000000000e-02   -1.7241128656e+01    9.9069277514e-01    9.9893617021e-01
     22084   -1.7256761701e+01    1.6929680342e-01    9.4208646612e+02    9.4200000000e+02    5.0000000000e-02   -1.7243253510e+01    9.8905142104e-01    9.9893842887e-01
     22085   -1.7251160901e+01    1.6468775461e-01    9.4408807149e+02    9.4400000000e+02    7.5000000000e-02   -1.7245373770e+01    9.8910934528e-01    1.0000000000e+00
     22086   -1.7265866418e+01    1.5870372865e-01    9.4510785682e+02    9.4500000000e+02    0.0000000000e+00   -1.7246432286e+01    9.8881222421e-01    1.0000000000e+00
     22087   -1.7260419118e+01    1.5490872020e-01    9.4614303447e+02    9.4600000000e+02    2.5000000000e-02   -1.7247489428e+01    9.8745028708e-01    9.9788583510e-01
     22088   -1.7259644849e+01    1.6518748666e-01    9.4413869202e+02    9.4400000000e+02    2.5000000000e-02   -1.7245373192e+01    9.8982613606e-01    1.0000000000e+00
     22089   -1.7270142223e+01    2.1515074395e-01    9.4417528152e+02    9.4400000000e+02    0.0000000000e+00   -1.7245373112e+01    9.8915950683e-01    9.9894067797e-01
     22090   -1.7269060098e+01    1.7179507943e-01    9.4422473497e+02    9.4400000000e+02    2.5000000000e-02   -1.7245372997e+01    9.8707686034e-01    9.9894067797e-01
     22091   -1.7257903158e+01    2.3272599579e-01    9.4516245872e+02    9.4500000000e+02    5.0000000000e-02   -1.7246432119e+01    9.8964785860e-01    9.9788359788e-01
     22092   -1.7234119306e+01    2.0580461550e-01    9.4302691560e+02    9.4300000000e+02    5.0000000000e-02   -1.7244313786e+01    9.9020494638e-01    9.9893955461e-01
     22093   -1.7238927465e+01    1.7291005700e-01    9.4292394270e+02    9.4300000000e+02    2.5000000000e-02   -1.7244313592e+01    9.8697105306e-01    9.9893955461e-01
     22094   -1.7249060588e+01    1.9980999727e-01    9.4200362667e+02    9.4200000000e+02    2.5000000000e-02   -1.7243251314e+01    9.9093941067e-01    9.9575371550e-01
     22095   -1.7265145724e+01    1.9398202875e-01    9.3817918029e+02    9.3800000000e+02    7.5000000000e-02   -1.7238994935e+01    9.8843908355e-01    1.0000000000e+00
     22096   -1.7255159868e+01    1.7063829332e-01    9.3818929986e+02    9.3800000000e+02    0.0000000000e+00   -1.7238994341e+01    9.8888870792e-01    1.0000000000e+00
     22097   -1.7252212807e+01    1.5762300596e-01    9.4110196917e+02    9.4100000000e+02    5.0000000000e-02   -1.7242187666e+01    9.8818257455e-01    9.9893730074e-01
     22098   -1.7260083222e+01    1.5579727189e-01    9.4013535070e+02    9.4000000000e+02    2.5000000000e-02   -1.7241124084e+01    9.9132306502e-01    9.9893617021e-01
     22099   -1.7255022056e+01    1.8091979026e-01    9.4014760120e+02    9.4000000000e+02    2.5000000000e-02   -1.7241123633e+01    9.8533216015e-01    9.9680851064e-01
     22100   -1.7242856711e+01    2.2145439366e-01    9.4108824195e+02    9.4100000000e+02    7.5000000000e-02   -1.7242186803e+01    9.8767206828e-01    1.0000000000e+00
     22101   -1.7239823056e+01    1.7883369721e-01    9.4197684771e+02    9.4200000000e+02    2.5000000000e-02   -1.7243248614e+01    9.8628659880e-01    9.9575371550e-01
     22102   -1.7237013407e+01    2.2884914823e-01    9.3898539400e+02    9.3900000000e+02    1.0000000000e-01   -1.7240057944e+01    9.8779776644e-01    9.9893503727e-01
     22103   -1.7257297516e+01    1.7331636145e-01    9.4005670886e+02    9.4000000000e+02    5.0000000000e-02   -1.7241121328e+01    9.9282647536e-01    1.0000000000e+00
     22104   -1.7256819673e+01    1.7259963674e-01    9.4113441352e+02    9.4100000000e+02    2.5000000000e-02   -1.7242183454e+01    9.8949906625e-01    1.0000000000e+00
     22105   -1.7265081908e+01    1.3575783895e-01    9.4216055876e+02    9.4200000000e+02    2.5000000000e-02   -1.7243245368e+01    9.9109821532e-01    9.9893842887e-01
     22106   -1.7255758766e+01    2.3386537722e-01    9.4315215574e+02    9.4300000000e+02    5.0000000000e-02   -1.7244306134e+01    9.8920344368e-01    9.9681866384e-01
     22107   -1.7249111887e+01    1.4467035240e-01    9.4208794587e+02    9.4200000000e+02    7.5000000000e-02   -1.7243245257e+01    9.9171782544e-01    9.9787685775e-01
